week,date,day,std,subject1,competency1,playlist_link1,worksheet_link1,subject2,competency2,playlist_link2,worksheet_link2
13,2021-09-17,Friday ,I,English,Reading and writing- The learner understands the strokes of letter,https://bit.ly/3iITpKg,https://bit.ly/3gCaanM,गणित,संख्या ज्ञान की समझ-1 से 20 तक की संख्याओं पर कार्य करते हैं। (1 से 5),https://bit.ly/2Ua6Jx9,https://bit.ly/3xo0Nil
14,2021-09-20,Monday ,I,English,Reading and writing - The learner understands the strokes of letter,https://bit.ly/3zv7j8Y,https://bit.ly/2TAswO1,गणित,संख्या ज्ञान की समझ-1 से 20 तक की संख्याओं पर कार्य करते हैं। (6 से 10),https://bit.ly/3iGSKJt,https://bit.ly/3iGBCn9
14,2021-09-21,Tuesday ,I,हिंदी,पढ़ना औैर पढ़कर समझना- चित्र के सूक्ष्म और प्रत्यक्ष पहलुओं पर बारीक अवलोकन करना l,https://bit.ly/3gCVmFl,https://bit.ly/3pTXop5,English,Reading and writing - The learner understands the strokes of letter,https://bit.ly/3pVNCCF,https://bit.ly/3iINOUn
14,2021-09-22,Wednesday ,I,हिंदी,"लिखना- लिखना सीखने की प्रक्रिया के दौरान अपने विकासात्मक स्तर के अनुसार चित्रों , आड़ी-तिरछी रेखाओं (कीरम-काटे), अक्षर-आकृतियों, स्व-वर्तनी (इनवेंटिड स्पैलिंग) और स्व-नियंत्रित लेखन (कनवैंशनल राइटिंग) के माध्यम से सुनी हुई और अपने मन की बातों को अपने तरीके से लिखने का प्रयास करना l",https://bit.ly/3gqU9lJ,https://bit.ly/3pXnhEc,English,"Listening and Speaking 
- The learner understands the strokes of letter ",https://bit.ly/3zsP5oF,https://bit.ly/3iLredH
14,2021-09-23,Thursday ,I,हिंदी,"लिखना- लिखना सीखने की प्रक्रिया के दौरान अपने विकासात्मक स्तर के अनुसार चित्रों , आड़ी-तिरछी रेखाओं (कीरम-काटे), अक्षर-आकृतियों, स्व-वर्तनी (इनवेंटिड स्पैलिंग) और स्व-नियंत्रित लेखन (कनवैंशनल राइटिंग) के माध्यम से सुनी हुई और अपने मन की बातों को अपने तरीके से लिखने का प्रयास करना l",,https://bit.ly/3gtf4ES,गणित,संख्या ज्ञान की समझ-1 से 20 तक की संख्याओं पर कार्य करते हैं। (6 से 10),https://bit.ly/3zn4AhP,https://bit.ly/35rHo3W
14,2021-09-24,Friday ,I,English,Writing - The learner can write capital and small letters,https://bit.ly/3vrUwkk,https://bit.ly/3cLW8Pu,गणित,संक्रियाओं की समझ- जोड़-मूर्त वस्तुओं की मदद से 9 तक की संख्याओं के जोड़ व घटाव के तथ्य बनाते हैं।,https://bit.ly/3gyOwAL,https://bit.ly/2U7OmZL
15,2021-09-27,Monday ,I,English,Writing - The learner can write capital and small letters,,https://bit.ly/3vwaYA6,गणित,संक्रियाओं की समझ-घटाव- मूर्त वस्तुओं की मदद से 9 तक की संख्याओं के जोड़ व घटाव के तथ्य बनाते हैं।,https://bit.ly/3cNvbe1,https://bit.ly/3xoE7OX
15,2021-09-28,Tuesday ,I,हिंदी,चित्र के सूक्ष्म और प्रत्यक्ष पहलुओं पर बारीक अवलोकन करना l,,https://bit.ly/3gIhMoM,English,Writing - The learner can write capital and small letters,https://bit.ly/2S3ArmR,https://bit.ly/2UczoBN
15,2021-09-29,Wednesday ,I,हिंदी,चित्र के सूक्ष्म और प्रत्यक्ष पहलुओं पर बारीक अवलोकन करना l,,https://bit.ly/3cNBH4D,English,Reading and writing - The learner can write capital and small letters,https://bit.ly/3cMPad2,https://bit.ly/2TEfdfP
15,2021-09-30,Thursday ,I,हिंदी,"स्वयं बनाएं गए चित्रों के नाम लिखते (लेबलिंग) है, जैसे- हाथ के बने पंखे का चित्र बनाकर उसके नीचे बीजना (ब्रजभाषा, जो कि बच्चे की घर की भाषा हो सकती है।) लिखना।",,https://bit.ly/3vvOBe3,गणित,संख्या ज्ञान की समझ-1 से 20 तक की संख्याओं पर कार्य करते हैं। (1 से 10),https://bit.ly/3gDnMPR,https://bit.ly/2TBoh4O
